,User ID,Name,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Favorite Genres,Devices Used,Engagement Metrics,Customer Support Interactions
175,176,Alexandra James,1986-07-07,Female,Lake Codymouth,2024-02-13,2025-02-12,Monthly,Mastercard,Auto-renew,Frequent,Horror,Smart TV,High,8
176,177,Anthony Ellis,1972-03-06,Female,Michaelaport,2024-02-16,2025-02-15,Monthly,Mastercard,Auto-renew,Occasional,Romance,Smartphone,High,0
177,178,Autumn Hoffman,1990-06-20,Male,Lake Bobby,2024-03-24,2025-03-24,Monthly,Mastercard,Manual,Regular,Horror,Tablet,High,1
178,179,Travis Jenkins,1949-03-31,Female,Williamland,2024-03-24,2025-03-24,Annual,Amex,Manual,Frequent,Drama,Smartphone,Medium,6
179,180,Victoria Patel,1944-06-09,Female,Drakemouth,2024-04-13,2025-04-13,Monthly,Mastercard,Auto-renew,Regular,Documentary,Smartphone,Medium,10
180,181,Kevin Lopez,1995-12-17,Male,Bentonfort,2024-03-23,2025-03-23,Monthly,Mastercard,Manual,Frequent,Comedy,Smartphone,High,7
181,182,Jessica Villanueva,2000-03-18,Male,Lake Douglasside,2024-03-16,2025-03-16,Annual,Visa,Auto-renew,Occasional,Documentary,Smart TV,High,0
182,183,Jason Murphy,1941-08-11,Female,North Ernest,2024-01-02,2025-01-01,Monthly,Mastercard,Auto-renew,Frequent,Action,Smartphone,High,8
183,184,Cindy Adkins,1951-11-29,Male,New Brookestad,2024-04-05,2025-04-05,Annual,Amex,Manual,Occasional,Drama,Smart TV,High,9
184,185,Reginald Perez,1993-03-04,Female,Aprilberg,2024-01-30,2025-01-29,Annual,Amex,Auto-renew,Frequent,Horror,Tablet,High,9
185,186,Michelle Williams,1954-06-05,Male,Mejiaburgh,2024-02-22,2025-02-21,Monthly,Visa,Manual,Occasional,Comedy,Smartphone,Medium,8
186,187,Leslie West,2002-12-09,Female,Munozville,2024-02-20,2025-02-19,Annual,Amex,Manual,Regular,Drama,Smart TV,Low,9
187,188,Michael Delgado,1996-07-21,Male,Lewisberg,2024-04-13,2025-04-13,Annual,Visa,Auto-renew,Regular,Comedy,Tablet,High,10
188,189,Janice Erickson,1940-02-11,Female,North April,2024-02-01,2025-01-31,Annual,Mastercard,Auto-renew,Regular,Horror,Smartphone,High,3
189,190,Benjamin Stewart,1976-10-01,Male,South Angelaland,2024-01-06,2025-01-05,Monthly,Mastercard,Auto-renew,Regular,Romance,Tablet,Low,10
190,191,Keith Townsend,1993-12-20,Male,Lake Kelseychester,2024-03-21,2025-03-21,Monthly,Visa,Auto-renew,Regular,Sci-Fi,Smart TV,Low,5
191,192,Juan Ramos,1946-12-02,Female,Vargasshire,2024-03-21,2025-03-21,Annual,Visa,Auto-renew,Regular,Sci-Fi,Smart TV,High,5
192,193,Shawn Stevens,1938-10-03,Female,Port Markland,2024-02-07,2025-02-06,Monthly,Mastercard,Auto-renew,Occasional,Documentary,Tablet,High,4
193,194,Tracy Page,1975-05-19,Female,Dianachester,2024-01-25,2025-01-24,Monthly,Mastercard,Manual,Regular,Action,Tablet,Low,5
194,195,Elizabeth Sellers,1946-09-25,Female,West Michaelside,2024-03-20,2025-03-20,Monthly,Mastercard,Auto-renew,Occasional,Romance,Tablet,Medium,7
195,196,Kevin Spence,1991-06-27,Male,Karenside,2024-01-25,2025-01-24,Annual,Amex,Manual,Occasional,Horror,Smartphone,Low,10
196,197,Courtney Tucker,1966-09-13,Male,Millerbury,2024-04-07,2025-04-07,Annual,Mastercard,Manual,Frequent,Documentary,Smartphone,Low,9
197,198,Jesse Bailey,2000-08-20,Male,Lake Brianaborough,2024-04-05,2025-04-05,Monthly,Visa,Manual,Frequent,Romance,Smart TV,Low,7
198,199,Autumn Brooks,1967-05-01,Male,New Emma,2024-04-01,2025-04-01,Monthly,Amex,Manual,Frequent,Action,Smartphone,High,5
199,200,David Elliott,1936-12-27,Female,Lindaside,2024-01-05,2025-01-04,Annual,Amex,Auto-renew,Regular,Action,Smartphone,High,8
200,201,Vanessa Harris,1982-02-03,Female,New Robertborough,2024-03-12,2025-03-12,Annual,Amex,Manual,Regular,Drama,Smartphone,High,7
201,202,Thomas Keller,1990-03-13,Male,Rogerchester,2024-02-25,2025-02-24,Annual,Amex,Auto-renew,Occasional,Documentary,Smartphone,Medium,10
202,203,Joan Phillips,1990-05-06,Male,South Ericmouth,2024-01-13,2025-01-12,Monthly,Mastercard,Auto-renew,Occasional,Documentary,Tablet,Medium,9
203,204,Joseph Owens,1980-07-10,Female,West Barbarahaven,2024-02-27,2025-02-26,Monthly,Visa,Manual,Frequent,Sci-Fi,Smart TV,Medium,5
204,205,Susan Pace,1938-09-05,Male,Williamland,2024-02-11,2025-02-10,Annual,Mastercard,Auto-renew,Occasional,Drama,Smartphone,High,7
205,206,Jennifer Anderson,1961-12-04,Female,Jamesstad,2024-01-12,2025-01-11,Annual,Amex,Auto-renew,Frequent,Romance,Tablet,Medium,4
206,207,Theresa Gibson,1976-12-11,Female,Lake Jamie,2024-04-12,2025-04-12,Annual,Visa,Auto-renew,Occasional,Documentary,Smart TV,High,3
207,208,Alejandro Bryant,1960-10-05,Female,South Ryanville,2024-01-24,2025-01-23,Annual,Mastercard,Auto-renew,Regular,Drama,Tablet,Low,5
208,209,Diana Green,1949-08-05,Male,Lake Jessicaside,2024-02-25,2025-02-24,Annual,Mastercard,Manual,Regular,Sci-Fi,Smart TV,Low,6
209,210,Brian Boyd,1997-03-04,Male,Leviport,2024-03-21,2025-03-21,Annual,Visa,Auto-renew,Regular,Romance,Smartphone,Low,9
210,211,Jennifer Perez,1937-12-21,Male,Meyerberg,2024-02-04,2025-02-03,Monthly,Mastercard,Manual,Frequent,Comedy,Smartphone,Medium,6
211,212,Eric Bryant,1959-07-01,Female,West Gary,2024-03-10,2025-03-10,Annual,Visa,Auto-renew,Frequent,Romance,Smartphone,Medium,10
212,213,Tracey Mullins,1941-05-20,Male,Jacobsfort,2024-01-26,2025-01-25,Annual,Amex,Manual,Occasional,Romance,Smartphone,Low,10
213,214,Robert Bryant,1983-09-22,Male,Nicholsburgh,2024-01-17,2025-01-16,Monthly,Mastercard,Manual,Frequent,Horror,Smartphone,High,0
214,215,Jonathan George,1968-12-01,Female,East Ashley,2024-02-20,2025-02-19,Monthly,Visa,Auto-renew,Regular,Romance,Tablet,Medium,9
215,216,Deanna Richardson,1992-06-22,Male,Joyburgh,2024-01-16,2025-01-15,Monthly,Amex,Auto-renew,Frequent,Action,Smart TV,Medium,7
216,217,Philip Chavez,1935-08-19,Female,Lake Jose,2024-03-11,2025-03-11,Monthly,Amex,Manual,Regular,Documentary,Smartphone,Low,7
217,218,David Murphy,1955-02-12,Female,South Sarah,2024-01-09,2025-01-08,Monthly,Amex,Manual,Frequent,Romance,Smartphone,Low,0
218,219,Carolyn Delgado,1963-02-12,Male,Huynhland,2024-01-22,2025-01-21,Monthly,Visa,Manual,Regular,Documentary,Smartphone,High,3
219,220,William Douglas,2003-12-15,Female,Herreraberg,2024-02-01,2025-01-31,Monthly,Mastercard,Manual,Occasional,Action,Tablet,High,5
220,221,Evan Thomas,1973-07-31,Male,South Thomashaven,2024-03-26,2025-03-26,Annual,Amex,Auto-renew,Frequent,Documentary,Tablet,Medium,1
221,222,Kimberly Young,1984-12-06,Male,Jeremyton,2024-03-16,2025-03-16,Annual,Visa,Manual,Occasional,Drama,Smartphone,Low,7
222,223,Heather Allen,1987-06-14,Male,Nelsonton,2024-04-10,2025-04-10,Annual,Mastercard,Manual,Frequent,Sci-Fi,Smartphone,Low,4
223,224,Lawrence Rogers,1933-09-14,Male,Port Mark,2024-01-25,2025-01-24,Annual,Amex,Auto-renew,Frequent,Action,Tablet,High,5
224,225,Ariel Patterson,1994-07-05,Male,New Richardstad,2024-03-24,2025-03-24,Annual,Visa,Auto-renew,Occasional,Sci-Fi,Smart TV,Low,8
225,226,Nicholas Leonard,1980-06-06,Male,Maynardview,2024-04-05,2025-04-05,Monthly,Mastercard,Auto-renew,Regular,Horror,Smart TV,High,0
226,227,Michelle Lane,1994-10-14,Female,Montgomeryview,2024-01-07,2025-01-06,Annual,Amex,Manual,Frequent,Sci-Fi,Tablet,High,7
227,228,John White,1992-11-30,Male,Scottbury,2024-03-06,2025-03-06,Annual,Visa,Auto-renew,Occasional,Comedy,Smartphone,Medium,0
228,229,Colin Lambert,1965-10-08,Male,New Jacobmouth,2024-01-13,2025-01-12,Annual,Visa,Manual,Occasional,Sci-Fi,Tablet,Low,3
229,230,Justin Porter,1951-12-20,Male,Jensenside,2024-04-09,2025-04-09,Monthly,Visa,Manual,Frequent,Horror,Tablet,Medium,7
230,231,James Cuevas,1988-02-12,Male,New Jonathan,2024-03-17,2025-03-17,Annual,Visa,Manual,Occasional,Action,Tablet,High,4
231,232,Glenn Webb,1961-01-18,Female,South Stephen,2024-03-04,2025-03-04,Annual,Mastercard,Manual,Frequent,Horror,Tablet,Medium,6
232,233,James Robinson,2001-02-15,Male,West Sherrishire,2024-02-03,2025-02-02,Annual,Visa,Auto-renew,Regular,Action,Smartphone,Low,0
233,234,Deborah Campbell,1995-07-10,Male,Brianton,2024-01-06,2025-01-05,Monthly,Mastercard,Manual,Regular,Horror,Tablet,High,0
234,235,Lauren Newman,2002-09-17,Male,Meadowsland,2024-01-23,2025-01-22,Annual,Visa,Auto-renew,Frequent,Documentary,Smartphone,High,4
235,236,Geoffrey Green,1943-08-21,Male,Andrewside,2024-03-16,2025-03-16,Monthly,Mastercard,Manual,Occasional,Documentary,Tablet,High,1
236,237,Dominique Goodwin,1985-02-01,Female,South Veronicaland,2024-04-03,2025-04-03,Monthly,Amex,Manual,Occasional,Documentary,Smartphone,High,2
237,238,Melissa Davis,1966-11-09,Female,Johnburgh,2024-01-20,2025-01-19,Annual,Amex,Auto-renew,Frequent,Drama,Smartphone,Medium,1
238,239,Brian Howard,1967-12-03,Male,Hallfort,2024-03-03,2025-03-03,Monthly,Mastercard,Manual,Frequent,Action,Tablet,Medium,7
239,240,Elizabeth Marsh,1990-07-18,Female,Adamburgh,2024-01-23,2025-01-22,Annual,Mastercard,Auto-renew,Regular,Horror,Smart TV,Medium,0
240,241,Tiffany Patterson,1990-01-21,Female,Lake Jason,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Regular,Romance,Smartphone,Medium,1
241,242,John Owen DDS,1965-08-19,Male,East Devinmouth,2024-01-29,2025-01-28,Monthly,Mastercard,Auto-renew,Frequent,Comedy,Smart TV,High,7
242,243,Crystal Bennett,1999-10-09,Female,Franklinview,2024-03-30,2025-03-30,Annual,Visa,Manual,Occasional,Drama,Smart TV,Low,2
243,244,Jeremiah Black,1934-01-16,Female,Louisview,2024-02-26,2025-02-25,Monthly,Mastercard,Auto-renew,Frequent,Documentary,Smart TV,Medium,4
244,245,Richard Smith,1965-03-04,Female,Cheryltown,2024-03-09,2025-03-09,Monthly,Mastercard,Manual,Regular,Drama,Smart TV,Low,7
245,246,Amanda Ali,1948-03-09,Male,Leonardmouth,2024-04-04,2025-04-04,Monthly,Amex,Manual,Frequent,Comedy,Smartphone,High,10
246,247,John Owen,1999-03-17,Male,Dannyview,2024-03-23,2025-03-23,Annual,Visa,Manual,Frequent,Drama,Smartphone,Low,7
247,248,Ronnie Jackson,1970-12-02,Female,North Nicole,2024-02-06,2025-02-05,Annual,Mastercard,Auto-renew,Regular,Drama,Smart TV,High,3
248,249,Katherine Ford,1994-06-16,Male,South Miranda,2024-01-06,2025-01-05,Monthly,Mastercard,Manual,Regular,Romance,Tablet,Low,0
249,250,Janet Robinson,1936-03-04,Male,Garyland,2024-04-12,2025-04-12,Monthly,Visa,Auto-renew,Regular,Horror,Smartphone,High,3
250,251,Charles Garcia,1940-05-09,Male,West Sarahchester,2024-01-08,2025-01-07,Annual,Amex,Auto-renew,Frequent,Drama,Tablet,Medium,2
251,252,Christopher Reed,1988-01-12,Male,Torrestown,2024-01-03,2025-01-02,Monthly,Amex,Auto-renew,Regular,Romance,Smartphone,Medium,1
252,253,Denise Morse,1934-02-24,Male,Port Margaret,2024-02-08,2025-02-07,Annual,Amex,Auto-renew,Frequent,Sci-Fi,Smartphone,High,0
253,254,George Conway,1965-05-29,Female,South Suzanne,2024-03-19,2025-03-19,Annual,Visa,Auto-renew,Frequent,Comedy,Smart TV,Low,3
254,255,Bryan Larsen,1936-05-09,Male,South Jeremyshire,2024-02-29,2025-02-28,Annual,Visa,Manual,Regular,Horror,Tablet,High,7
255,256,Melanie Hawkins,2004-07-05,Female,East Anne,2024-01-26,2025-01-25,Monthly,Amex,Manual,Occasional,Sci-Fi,Tablet,Low,4
256,257,Christina Schwartz,2002-04-10,Male,Campbellborough,2024-01-20,2025-01-19,Annual,Mastercard,Auto-renew,Occasional,Drama,Smart TV,Medium,7
257,258,Christopher Walker,1946-11-16,Female,Gutierrezstad,2024-04-10,2025-04-10,Annual,Amex,Auto-renew,Occasional,Sci-Fi,Smart TV,Medium,3
258,259,James Young,2005-05-14,Female,Cynthialand,2024-02-10,2025-02-09,Annual,Mastercard,Manual,Frequent,Action,Smart TV,High,2
259,260,Jennifer Simmons,1939-01-22,Female,New Maryshire,2024-01-14,2025-01-13,Monthly,Visa,Auto-renew,Frequent,Sci-Fi,Tablet,High,5
260,261,Daryl Conner,1935-01-11,Male,Kennethview,2024-02-19,2025-02-18,Annual,Visa,Manual,Frequent,Documentary,Smartphone,Medium,2
261,262,Mary Lee,1961-07-10,Female,East Kyleberg,2024-03-13,2025-03-13,Monthly,Amex,Auto-renew,Frequent,Sci-Fi,Tablet,High,8
262,263,Manuel Ramos,1958-02-03,Male,South Joseph,2024-02-08,2025-02-07,Monthly,Mastercard,Manual,Frequent,Romance,Smart TV,Medium,0
263,264,Melissa Perez,1976-07-31,Female,New Patricia,2024-02-25,2025-02-24,Monthly,Amex,Manual,Occasional,Comedy,Smart TV,Medium,9
264,265,Christopher Haynes,1964-11-16,Female,Ricefort,2024-03-12,2025-03-12,Annual,Amex,Auto-renew,Frequent,Documentary,Smartphone,Medium,6
265,266,James Alvarado,1972-01-13,Female,Robertsmouth,2024-03-27,2025-03-27,Annual,Amex,Auto-renew,Regular,Romance,Tablet,High,3
266,267,Gary Brown,1962-06-21,Female,North Kelly,2024-02-10,2025-02-09,Annual,Visa,Auto-renew,Regular,Documentary,Smartphone,High,9
267,268,Vickie Beck,1968-07-15,Male,East Elizabeth,2024-02-01,2025-01-31,Annual,Mastercard,Auto-renew,Frequent,Action,Tablet,Medium,4
268,269,Jordan Lowe,1939-12-27,Female,Austinshire,2024-03-01,2025-03-01,Monthly,Visa,Auto-renew,Regular,Drama,Smart TV,Medium,5
269,270,Natalie Vasquez,1942-12-14,Male,Shortport,2024-03-14,2025-03-14,Monthly,Visa,Auto-renew,Frequent,Romance,Smartphone,Medium,5
270,271,Juan Gomez,2001-11-29,Female,Port Robinport,2024-03-12,2025-03-12,Annual,Amex,Manual,Regular,Drama,Smart TV,Low,1
271,272,Denise Wilcox,1996-11-18,Male,Lake Holly,2024-01-08,2025-01-07,Monthly,Visa,Manual,Regular,Documentary,Smartphone,High,6
272,273,Craig Williams,1960-10-19,Female,Crawfordtown,2024-03-22,2025-03-22,Monthly,Amex,Manual,Regular,Action,Smart TV,High,4
273,274,Brenda Conway,1955-10-08,Male,West Jenniferhaven,2024-01-26,2025-01-25,Annual,Visa,Manual,Occasional,Horror,Smartphone,Medium,3
274,275,Tracy Hartman,1993-10-18,Female,Meganfort,2024-03-20,2025-03-20,Monthly,Amex,Manual,Frequent,Romance,Smartphone,Low,9
275,276,Gina Noble,2005-03-14,Male,Mcconnellfurt,2024-01-04,2025-01-03,Annual,Mastercard,Auto-renew,Occasional,Horror,Smartphone,High,7
276,277,Debra Burton,1957-06-15,Male,Port Meganshire,2024-01-15,2025-01-14,Annual,Mastercard,Manual,Regular,Documentary,Smart TV,Low,10
277,278,Jose Baxter,1987-05-10,Female,Lopezfort,2024-02-26,2025-02-25,Monthly,Mastercard,Manual,Frequent,Horror,Tablet,Low,8
278,279,Karen Davis,1991-08-31,Female,Lake Ricardoburgh,2024-03-01,2025-03-01,Annual,Amex,Auto-renew,Occasional,Comedy,Tablet,High,9
279,280,Cindy Solis,1967-06-14,Male,East Oliviafort,2024-04-03,2025-04-03,Monthly,Visa,Manual,Occasional,Documentary,Smartphone,Medium,6
280,281,Abigail Nichols,1946-04-28,Male,Bobbybury,2024-03-30,2025-03-30,Annual,Mastercard,Manual,Occasional,Documentary,Smart TV,Low,5
281,282,Curtis Gilmore,1950-04-01,Female,Emilymouth,2024-03-01,2025-03-01,Monthly,Visa,Manual,Frequent,Action,Smart TV,Low,7
282,283,Caitlin Martinez,1997-10-29,Male,Port Rileyshire,2024-03-23,2025-03-23,Monthly,Visa,Manual,Occasional,Horror,Smart TV,Medium,8
283,284,Dawn Cruz,1984-10-18,Male,Chandlerchester,2024-03-23,2025-03-23,Annual,Visa,Manual,Occasional,Horror,Smartphone,Medium,1
284,285,Debra Garcia,1991-12-03,Female,Cardenasside,2024-03-26,2025-03-26,Annual,Mastercard,Auto-renew,Occasional,Documentary,Smart TV,Low,2
285,286,April Schmidt,1994-05-22,Female,Lake Heather,2024-02-13,2025-02-12,Annual,Amex,Manual,Regular,Documentary,Tablet,Medium,9
286,287,Nicole Bush,1981-07-03,Female,New Jonathanchester,2024-01-07,2025-01-06,Annual,Visa,Manual,Regular,Action,Tablet,Medium,1
287,288,Jose King,1940-11-16,Female,Port Charlotte,2024-03-30,2025-03-30,Annual,Visa,Auto-renew,Frequent,Sci-Fi,Tablet,High,6
288,289,Joseph Ortiz,1969-12-09,Male,Daviesburgh,2024-01-13,2025-01-12,Monthly,Mastercard,Manual,Regular,Documentary,Tablet,High,8
289,290,Mrs. Amanda Brown PhD,1946-07-03,Male,Lake Isaactown,2024-03-06,2025-03-06,Monthly,Mastercard,Manual,Regular,Comedy,Tablet,Low,6
290,291,Sheila Stephens,2001-05-29,Male,North Susanshire,2024-01-25,2025-01-24,Annual,Visa,Auto-renew,Occasional,Horror,Tablet,Medium,2
291,292,Jesse Byrd,1994-12-14,Female,New Dale,2024-03-21,2025-03-21,Monthly,Visa,Manual,Frequent,Comedy,Smart TV,High,9
292,293,Mary Moore,1996-08-26,Female,Theresahaven,2024-01-28,2025-01-27,Monthly,Visa,Manual,Frequent,Comedy,Smartphone,High,4
293,294,Michelle Campbell,1997-02-05,Male,Danielmouth,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Regular,Sci-Fi,Smartphone,Low,10
294,295,Jennifer Ross,1977-03-06,Female,North Bradland,2024-01-28,2025-01-27,Annual,Amex,Manual,Frequent,Sci-Fi,Smart TV,High,8
295,296,Tina Rios,1965-06-13,Male,Johnsonside,2024-03-24,2025-03-24,Annual,Mastercard,Manual,Occasional,Horror,Smartphone,Low,8
296,297,Brian Boyle,1951-03-08,Female,Davisfort,2024-03-02,2025-03-02,Monthly,Visa,Manual,Regular,Action,Smart TV,Low,0
297,298,Bryan Robertson,1940-05-09,Male,Mitchellbury,2024-04-11,2025-04-11,Annual,Mastercard,Manual,Occasional,Drama,Smart TV,Low,9
298,299,Amy Luna,1993-12-11,Female,West Maria,2024-04-04,2025-04-04,Monthly,Amex,Manual,Regular,Action,Tablet,Low,9
299,300,Justin Sherman,2000-08-31,Female,Daviston,2024-01-05,2025-01-04,Annual,Mastercard,Manual,Frequent,Documentary,Tablet,Low,2
300,301,Andre Ortiz,1974-11-22,Male,Kathleenmouth,2024-01-02,2025-01-01,Monthly,Mastercard,Auto-renew,Regular,Horror,Tablet,High,9
301,302,Carrie Benton,1947-06-13,Male,Lake Lisamouth,2024-02-21,2025-02-20,Monthly,Amex,Manual,Regular,Comedy,Smartphone,High,9
302,303,Jordan Jacobs,1945-08-12,Female,New Melvin,2024-02-17,2025-02-16,Annual,Mastercard,Auto-renew,Frequent,Romance,Tablet,High,1
303,304,Shannon Jackson,1981-04-17,Female,Ginaville,2024-03-29,2025-03-29,Annual,Visa,Auto-renew,Frequent,Drama,Smartphone,Low,4
304,305,Eric Yates,1947-05-22,Female,Ginaside,2024-01-03,2025-01-02,Monthly,Amex,Auto-renew,Frequent,Action,Tablet,Medium,10
305,306,John Black,1992-10-13,Female,Port Patriciamouth,2024-02-12,2025-02-11,Monthly,Amex,Manual,Regular,Comedy,Tablet,High,0
306,307,Diane Cannon,2004-02-24,Female,Dustinview,2024-02-05,2025-02-04,Monthly,Visa,Manual,Occasional,Drama,Tablet,Low,8
307,308,Patrick Martinez,2005-08-25,Male,West Tammy,2024-01-13,2025-01-12,Annual,Visa,Manual,Occasional,Documentary,Tablet,High,8
308,309,Veronica Cox,1971-09-03,Male,Lake Dylan,2024-03-11,2025-03-11,Annual,Amex,Manual,Frequent,Horror,Smartphone,Low,8
309,310,Nancy Turner,1989-05-26,Female,West Lindaville,2024-01-12,2025-01-11,Monthly,Amex,Manual,Regular,Documentary,Smartphone,Medium,3
310,311,Rachel Fields DVM,1986-02-28,Female,Alexisborough,2024-01-29,2025-01-28,Monthly,Mastercard,Manual,Regular,Documentary,Tablet,High,5
311,312,Daniel Osborn,1995-11-09,Male,Loweborough,2024-01-12,2025-01-11,Annual,Visa,Auto-renew,Occasional,Romance,Tablet,Medium,2
312,313,Richard Brewer,1979-11-07,Female,South Erik,2024-04-06,2025-04-06,Monthly,Amex,Manual,Occasional,Horror,Tablet,Low,4
313,314,Joseph Davis,1997-11-26,Male,South Brandon,2024-04-13,2025-04-13,Monthly,Mastercard,Auto-renew,Frequent,Documentary,Smartphone,High,1
314,315,Sarah Wilson,1935-08-25,Male,Harrisbury,2024-01-30,2025-01-29,Monthly,Amex,Auto-renew,Occasional,Sci-Fi,Smart TV,Medium,8
315,316,Christy Schultz,1936-12-21,Female,Port Zacharyborough,2024-03-07,2025-03-07,Annual,Mastercard,Auto-renew,Regular,Action,Smart TV,High,4
316,317,Javier Vang,1953-07-15,Female,Lake Sandrafort,2024-02-27,2025-02-26,Monthly,Amex,Manual,Frequent,Drama,Smartphone,Medium,1
317,318,Maria Savage,1952-06-14,Male,Allenmouth,2024-02-03,2025-02-02,Monthly,Mastercard,Auto-renew,Occasional,Romance,Tablet,High,10
318,319,Ryan Brown,1978-10-06,Female,East Mandyton,2024-02-06,2025-02-05,Annual,Amex,Auto-renew,Occasional,Drama,Tablet,Low,4
319,320,Melanie Cooper,1963-08-12,Male,Lake Anna,2024-01-16,2025-01-15,Annual,Visa,Manual,Frequent,Drama,Tablet,Medium,5
320,321,Christina Rogers,1959-01-10,Female,West Justin,2024-03-11,2025-03-11,Monthly,Mastercard,Auto-renew,Frequent,Comedy,Tablet,Medium,10
321,322,Rachael Jarvis,1995-04-09,Male,Travisview,2024-01-28,2025-01-27,Annual,Mastercard,Auto-renew,Regular,Romance,Smart TV,High,8
322,323,Mark Vasquez,2005-10-22,Male,Martinezhaven,2024-03-03,2025-03-03,Annual,Mastercard,Manual,Frequent,Comedy,Tablet,Medium,0
323,324,Mr. Kevin Johnson DVM,1961-03-19,Male,Hancockburgh,2024-02-18,2025-02-17,Monthly,Amex,Manual,Regular,Horror,Smartphone,Low,9
324,325,John Moses,1966-03-08,Male,North Reneebury,2024-02-15,2025-02-14,Annual,Visa,Auto-renew,Occasional,Drama,Tablet,Low,10
325,326,John Velez,1969-05-18,Female,Nathanielland,2024-03-31,2025-03-31,Monthly,Amex,Manual,Frequent,Action,Smart TV,Low,10
326,327,James Kim,1990-03-31,Female,Rodriguezhaven,2024-03-17,2025-03-17,Monthly,Amex,Manual,Regular,Drama,Smart TV,Medium,5
327,328,Dr. Michele Butler,1997-09-16,Male,Lucaston,2024-02-20,2025-02-19,Monthly,Amex,Auto-renew,Regular,Documentary,Smart TV,Medium,3
328,329,Alexander Kelley,1994-10-29,Female,Port Mark,2024-03-28,2025-03-28,Monthly,Visa,Auto-renew,Frequent,Documentary,Smart TV,Low,8
329,330,Catherine Dunlap,1988-06-03,Male,Lake Matthew,2024-04-11,2025-04-11,Annual,Visa,Auto-renew,Frequent,Sci-Fi,Smart TV,Medium,7
330,331,Cheryl Spence,1945-04-28,Male,Deanland,2024-03-22,2025-03-22,Annual,Mastercard,Manual,Regular,Comedy,Smartphone,Medium,8
331,332,Jacob Black,1952-10-15,Female,Floresside,2024-01-08,2025-01-07,Monthly,Amex,Auto-renew,Occasional,Horror,Tablet,Medium,1
332,333,Morgan Wilkinson,1950-04-08,Female,Josephfurt,2024-01-04,2025-01-03,Monthly,Amex,Manual,Occasional,Comedy,Smartphone,Medium,6
333,334,Nicole Robinson,1968-04-18,Male,Port Heather,2024-02-05,2025-02-04,Monthly,Visa,Auto-renew,Frequent,Romance,Smartphone,Medium,9
334,335,Anne Mcmillan,1985-12-23,Male,Troybury,2024-01-17,2025-01-16,Monthly,Visa,Auto-renew,Regular,Romance,Smart TV,High,7
335,336,Jeffery Diaz,1996-06-21,Female,New Nicholasmouth,2024-02-21,2025-02-20,Annual,Visa,Auto-renew,Regular,Drama,Tablet,Low,4
336,337,Carlos Rodriguez,1973-07-10,Male,Whitneyfort,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Occasional,Drama,Smartphone,High,10
337,338,Shannon Stevens,1989-11-19,Male,West Thomas,2024-01-05,2025-01-04,Monthly,Mastercard,Manual,Frequent,Documentary,Smart TV,Medium,3
338,339,Mitchell Hansen,1974-02-24,Female,Hudsonville,2024-01-13,2025-01-12,Annual,Mastercard,Auto-renew,Frequent,Action,Tablet,High,8
339,340,Kerry Johnson,1961-06-10,Female,North Melissachester,2024-01-27,2025-01-26,Monthly,Amex,Auto-renew,Regular,Action,Smartphone,Medium,1
